"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.218755142E1,3.136404157E-1,9.763554573E0,-3.764882088E-1,9.775843267E0
1.219251912E1,2.896983922E-1,9.758766174E0,-3.860650361E-1,9.770695401E0
1.219748683E1,2.801215947E-1,9.744400978E0,-4.052186310E-1,9.756844811E0
1.220245454E1,2.849099934E-1,9.744400978E0,-3.956418335E-1,9.756590418E0
1.220742225E1,2.705447972E-1,9.763554573E0,-4.147954583E-1,9.776105956E0
1.221238996E1,2.513911724E-1,9.753977776E0,-4.195838571E-1,9.766234207E0
1.221735767E1,2.561795712E-1,9.763554573E0,-4.531026781E-1,9.777419287E0
1.222232537E1,2.466027737E-1,9.773131371E0,-4.291606545E-1,9.785657289E0
1.222729308E1,2.418143749E-1,9.773131371E0,-4.243722558E-1,9.785328957E0
1.223226079E1,2.322375625E-1,9.787496567E0,-4.147954583E-1,9.799034575E0
1.223722850E1,2.370259613E-1,9.811438560E0,-4.147954583E-1,9.823062822E0
1.224219621E1,2.418143749E-1,9.816226959E0,-4.291606545E-1,9.828578980E0
1.224716392E1,2.466027737E-1,9.830592155E0,-4.195838571E-1,9.842632050E0
1.225213162E1,2.561795712E-1,9.840168953E0,-4.052186310E-1,9.851840190E0
1.225709933E1,2.561795712E-1,9.849745750E0,-4.052186310E-1,9.861405653E0
1.226206704E1,2.705447972E-1,9.844957352E0,-3.812766075E-1,9.856051522E0
1.226703475E1,2.801215947E-1,9.849745750E0,-3.812766075E-1,9.861101932E0
1.227200246E1,2.896983922E-1,9.873687744E0,-3.669114113E-1,9.884748799E0
1.227697017E1,2.992752194E-1,9.864110947E0,-3.525462151E-1,9.874945026E0
1.228193787E1,2.992752194E-1,9.854534149E0,-3.429693878E-1,9.865041153E0
1.228690558E1,2.992752194E-1,9.873687744E0,-3.333925903E-1,9.883846718E0
1.229187329E1,3.184288144E-1,9.878476143E0,-3.238157928E-1,9.888910177E0
1.229684100E1,3.040636182E-1,9.873687744E0,-3.142389655E-1,9.883365342E0
1.230180871E1,2.992752194E-1,9.873687744E0,-2.950853705E-1,9.882628734E0
1.230677642E1,2.896983922E-1,9.873687744E0,-2.950853705E-1,9.882343356E0
1.231174418E1,2.849099934E-1,9.888052940E0,-2.902969420E-1,9.896415360E0
1.231671194E1,2.849099934E-1,9.883264542E0,-2.807201445E-1,9.891354584E0
1.232167970E1,2.801215947E-1,9.883264542E0,-2.663549483E-1,9.890820546E0
1.232664746E1,2.705447972E-1,9.888052940E0,-2.615665495E-1,9.895211089E0
1.233161522E1,2.466027737E-1,9.888052940E0,-2.519897223E-1,9.894336900E0
1.233658298E1,2.370259613E-1,9.892841339E0,-2.472013235E-1,9.898767578E0
1.234155074E1,2.274491638E-1,9.907206535E0,-2.567781210E-1,9.913143268E0
1.234651850E1,2.082955539E-1,9.916783333E0,-2.567781210E-1,9.922293773E0
1.235148626E1,1.891419291E-1,9.931148529E0,-2.328361124E-1,9.935678056E0
1.235645402E1,1.891419291E-1,9.940725327E0,-2.328361124E-1,9.945250492E0
1.236142178E1,1.747767180E-1,9.935936928E0,-2.424129248E-1,9.940430250E0
1.236638954E1,1.604115069E-1,9.964667320E0,-2.472013235E-1,9.969023781E0
1.237135730E1,1.556231081E-1,9.969455719E0,-2.424129248E-1,9.973616692E0
1.237632506E1,1.268926859E-1,9.983820915E0,-2.424129248E-1,9.987569567E0
1.238129282E1,1.364694983E-1,9.983820915E0,-2.376245260E-1,9.987580758E0
1.238626058E1,1.364694983E-1,9.993397713E0,-2.328361124E-1,9.997041283E0
1.239122834E1,1.173158810E-1,9.988609314E0,-2.424129248E-1,9.992239142E0
1.239619610E1,1.221042871E-1,9.998186111E0,-2.184709013E-1,1.000131814E1
1.240116386E1,1.364694983E-1,1.000297451E1,-2.328361124E-1,1.000661459E1
1.240613162E1,1.268926859E-1,1.000776291E1,-2.328361124E-1,1.001127529E1
1.241109938E1,1.364694983E-1,9.993397713E0,-2.280477136E-1,9.996930905E0
1.241606714E1,1.412578970E-1,9.998186111E0,-2.184709013E-1,1.000157032E1
1.242103490E1,1.556231081E-1,9.974244118E0,-2.280477136E-1,9.978064443E0
1.242600266E1,1.556231081E-1,9.983820915E0,-2.184709013E-1,9.987423499E0
1.243097043E1,1.604115069E-1,9.979032516E0,-2.184709013E-1,9.982712625E0
1.243593819E1,1.795651317E-1,9.979032516E0,-2.280477136E-1,9.983252945E0
1.244090595E1,1.891419291E-1,9.969455719E0,-2.232593149E-1,9.973748880E0
1.244587371E1,1.939303428E-1,9.964667320E0,-2.280477136E-1,9.969162931E0
1.245084147E1,2.130839527E-1,9.969455719E0,-2.280477136E-1,9.974339971E0
1.245580923E1,2.226607651E-1,9.959878922E0,-2.328361124E-1,9.965087988E0
1.246077699E1,2.274491638E-1,9.959878922E0,-2.376245260E-1,9.965309161E0
1.246574475E1,2.226607651E-1,9.955090523E0,-2.424129248E-1,9.960530566E0
1.247071251E1,2.274491638E-1,9.964667320E0,-2.472013235E-1,9.970327799E0
1.247568027E1,2.322375625E-1,9.969455719E0,-2.519897223E-1,9.975343625E0
1.248064803E1,2.370259613E-1,9.974244118E0,-2.519897223E-1,9.980241773E0
1.248561579E1,2.274491638E-1,9.974244118E0,-2.663549483E-1,9.980391966E0
1.249058355E1,2.370259613E-1,9.979032516E0,-2.663549483E-1,9.985400154E0
1.249555131E1,2.322375625E-1,9.979032516E0,-2.759317458E-1,9.985547685E0
1.250051907E1,2.226607651E-1,9.974244118E0,-2.807201445E-1,9.980677699E0
1.250548683E1,2.226607651E-1,9.983820915E0,-2.902969420E-1,9.990522018E0
1.251045459E1,2.130839527E-1,9.974244118E0,-2.902969420E-1,9.980742598E0
1.251542235E1,2.082955539E-1,9.979032516E0,-2.950853705E-1,9.985567204E0
1.252039011E1,2.035071403E-1,9.979032516E0,-3.094505668E-1,9.985903303E0
1.252535787E1,1.843535304E-1,9.964667320E0,-2.950853705E-1,9.970740013E0
1.253032563E1,1.843535304E-1,9.969455719E0,-3.190273643E-1,9.976262427E0
1.253529339E1,1.843535304E-1,9.964667320E0,-3.238157928E-1,9.971631647E0
1.254026116E1,1.699883193E-1,9.955090523E0,-2.998737693E-1,9.961056552E0
1.254522892E1,1.604115069E-1,9.955090523E0,-3.190273643E-1,9.961492741E0
1.255019668E1,1.508347094E-1,9.959878922E0,-3.142389655E-1,9.965976388E0
1.255516444E1,1.556231081E-1,9.955090523E0,-3.238157928E-1,9.961571289E0
1.256013220E1,1.460463107E-1,9.940725327E0,-3.094505668E-1,9.946612951E0
1.256509996E1,1.316810995E-1,9.935936928E0,-3.046621680E-1,9.941478843E0
1.257006772E1,1.268926859E-1,9.921571732E0,-3.142389655E-1,9.927357831E0
1.257503548E1,1.268926859E-1,9.921571732E0,-2.902969420E-1,9.926628818E0
1.258000324E1,1.221042871E-1,9.911994934E0,-2.902969420E-1,9.916996791E0
1.258497100E1,1.316810995E-1,9.888052940E0,-2.711433470E-1,9.892646237E0
1.258993876E1,1.412578970E-1,9.902418137E0,-2.807201445E-1,9.907403421E0
1.259490652E1,1.460463107E-1,9.916783333E0,-2.855085433E-1,9.921967362E0
1.259987428E1,1.412578970E-1,9.940725327E0,-2.855085433E-1,9.945827715E0
1.260484204E1,1.268926859E-1,9.926360130E0,-2.711433470E-1,9.930873371E0
1.260980980E1,1.364694983E-1,9.916783333E0,-2.567781210E-1,9.921045842E0
1.261477756E1,1.221042871E-1,9.916783333E0,-2.519897223E-1,9.920735857E0
1.261974532E1,1.077390760E-1,9.926360130E0,-2.567781210E-1,9.930265261E0
1.262471308E1,9.816227108E-2,9.940725327E0,-2.567781210E-1,9.944525673E0
1.262968084E1,9.337386489E-2,9.940725327E0,-2.567781210E-1,9.944479559E0
1.263464860E1,9.337386489E-2,9.921571732E0,-2.376245260E-1,9.924856156E0
1.263961636E1,9.337386489E-2,9.897629738E0,-2.280477136E-1,9.900696888E0
1.264458412E1,9.337386489E-2,9.888052940E0,-2.424129248E-1,9.891464687E0
1.264955188E1,9.337386489E-2,9.897629738E0,-2.472013235E-1,9.901156579E0
1.265451964E1,1.077390760E-1,9.892841339E0,-2.615665495E-1,9.896885092E0
1.265948740E1,1.029506698E-1,9.883264542E0,-2.424129248E-1,9.886773026E0
1.266445517E1,1.125274822E-1,9.873687744E0,-2.424129248E-1,9.877304092E0
1.266942293E1,1.125274822E-1,9.859322548E0,-2.376245260E-1,9.862827635E0
1.267439069E1,1.173158810E-1,9.849745750E0,-2.328361124E-1,9.853195777E0
1.267935845E1,1.316810995E-1,9.849745750E0,-2.328361124E-1,9.853377285E0
1.268432621E1,1.268926859E-1,9.835380554E0,-2.376245260E-1,9.839068951E0
1.268929397E1,1.316810995E-1,9.840168953E0,-2.280477136E-1,9.843691924E0
1.269426173E1,1.412578970E-1,9.835380554E0,-2.136825025E-1,9.838715600E0
1.269922949E1,1.556231081E-1,9.811438560E0,-2.232593149E-1,9.815212168E0
1.270419725E1,1.651999205E-1,9.821015358E0,-2.088941038E-1,9.824625714E0
1.270916501E1,1.939303428E-1,9.811438560E0,-2.041056901E-1,9.815477306E0
1.271413277E1,1.843535304E-1,9.806650162E0,-1.993172914E-1,9.810407790E0
1.271910053E1,1.939303428E-1,9.801861763E0,-1.945288926E-1,9.805709790E0
1.272406829E1,2.035071403E-1,9.811438560E0,-1.945288926E-1,9.815476722E0
1.272903605E1,2.178723514E-1,9.821015358E0,-1.801636815E-1,9.825083713E0
1.273400381E1,2.370259613E-1,9.816226959E0,-1.849520802E-1,9.820829919E0
1.273897157E1,2.226607651E-1,9.806650162E0,-1.753752679E-1,9.810745216E0
1.274393933E1,2.322375625E-1,9.816226959E0,-1.562216580E-1,9.820216454E0
1.274890709E1,2.370259613E-1,9.801861763E0,-1.657984704E-1,9.806128923E0
1.275387485E1,2.322375625E-1,9.792284966E0,-1.610100716E-1,9.796361742E0
1.275884261E1,2.418143749E-1,9.797073364E0,-1.514332592E-1,9.801227103E0
1.276381037E1,2.513911724E-1,9.797073364E0,-1.418564469E-1,9.801324772E0
1.276877813E1,2.418143749E-1,9.782708168E0,-1.418564469E-1,9.786724505E0
1.277374589E1,2.466027737E-1,9.763554573E0,-1.227028370E-1,9.767439112E0
1.277871366E1,2.418143749E-1,9.763554573E0,-1.274912357E-1,9.767380719E0
1.278368142E1,2.322375625E-1,9.749189377E0,-1.179144308E-1,9.752667922E0
1.278864918E1,2.178723514E-1,9.739612579E0,-1.179144308E-1,9.742762718E0
1.279361694E1,2.178723514E-1,9.753977776E0,-1.179144308E-1,9.757123276E0
1.279858470E1,2.082955539E-1,9.739612579E0,-1.322796494E-1,9.742737713E0
1.280355246E1,1.939303428E-1,9.734824181E0,-1.179144308E-1,9.737469621E0
1.280852022E1,1.843535304E-1,9.744400978E0,-1.083376259E-1,9.746746826E0
1.281348798E1,1.699883193E-1,9.730035782E0,-1.131260321E-1,9.732178063E0
1.281845574E1,1.651999205E-1,9.730035782E0,-1.083376259E-1,9.732041121E0
1.282342350E1,1.460463107E-1,9.734824181E0,-1.083376259E-1,9.736522397E0
1.282839126E1,1.412578970E-1,9.730035782E0,-1.179144308E-1,9.731775476E0
1.283335902E1,1.268926859E-1,9.739612579E0,-1.370680481E-1,9.741403523E0
1.283832678E1,1.077390760E-1,9.734824181E0,-1.322796494E-1,9.736318988E0
1.284329449E1,1.125274822E-1,9.744400978E0,-1.274912357E-1,9.745884612E0
1.284826220E1,9.337386489E-2,9.734824181E0,-1.274912357E-1,9.736106744E0
1.285322991E1,9.816227108E-2,9.739612579E0,-1.322796494E-1,9.741005437E0
1.285819761E1,8.379705995E-2,9.725247383E0,-1.370680481E-1,9.726574230E0
1.286316532E1,8.379705995E-2,9.739612579E0,-1.322796494E-1,9.740871267E0
1.286813303E1,8.379705995E-2,9.744400978E0,-1.322796494E-1,9.745659048E0
1.287310074E1,8.379705995E-2,9.734824181E0,-1.322796494E-1,9.736083488E0
1.287806845E1,7.900865376E-2,9.730035782E0,-1.274912357E-1,9.731191741E0
1.288303616E1,8.379705995E-2,9.720458984E0,-1.274912357E-1,9.721656177E0
1.288800386E1,8.858546615E-2,9.720458984E0,-1.179144308E-1,9.721577756E0
1.289297157E1,9.816227108E-2,9.706093788E0,-1.179144308E-1,9.707306334E0
1.289793928E1,1.029506698E-1,9.720458984E0,-1.179144308E-1,9.721719268E0
1.290290699E1,1.125274822E-1,9.710882187E0,-1.179144308E-1,9.712249950E0
1.290787470E1,1.125274822E-1,9.710882187E0,-1.083376259E-1,9.712138401E0
1.291284241E1,1.221042871E-1,9.710882187E0,-1.179144308E-1,9.712365629E0
1.291781011E1,1.221042871E-1,9.715670586E0,-1.083376259E-1,9.717041804E0
1.292277782E1,1.221042871E-1,9.710882187E0,-1.131260321E-1,9.712308675E0
1.292774553E1,1.364694983E-1,9.715670586E0,-9.876082093E-2,9.717130881E0
1.293271324E1,1.268926859E-1,9.706093788E0,-9.397241473E-2,9.707378080E0
1.293768095E1,1.316810995E-1,9.696516991E0,-7.960720360E-2,9.697737827E0
1.294264866E1,1.460463107E-1,9.691728592E0,-7.003039867E-2,9.693081908E0
1.294761636E1,1.412578970E-1,9.701305389E0,-7.960720360E-2,9.702660324E0
1.295258407E1,1.604115069E-1,9.696516991E0,-8.918401599E-2,9.698253832E0
1.295755178E1,1.508347094E-1,9.706093788E0,-7.960720360E-2,9.707592134E0
1.296251949E1,1.556231081E-1,9.696516991E0,-6.524199992E-2,9.697985194E0
1.296748720E1,1.604115069E-1,9.715670586E0,-7.003039867E-2,9.717247091E0
1.297245491E1,1.508347094E-1,9.720458984E0,-6.524199992E-2,9.721848101E0
1.297742261E1,1.556231081E-1,9.730035782E0,-5.566519126E-2,9.731439435E0
1.298239032E1,1.508347094E-1,9.710882187E0,-5.087678507E-2,9.712186798E0
1.298735803E1,1.460463107E-1,9.720458984E0,-5.566519126E-2,9.721715435E0
1.299232574E1,1.460463107E-1,9.715670586E0,-4.608838260E-2,9.716877512E0
1.299729350E1,1.316810995E-1,9.706093788E0,-6.045359373E-2,9.707175242E0
1.300226126E1,1.221042871E-1,9.720458984E0,-6.524199992E-2,9.721444792E0
1.300722902E1,1.221042871E-1,9.730035782E0,-7.481880486E-2,9.731089540E0
1.301219678E1,8.858546615E-2,9.739612579E0,-6.524199992E-2,9.740233935E0
1.301716454E1,8.379705995E-2,9.725247383E0,-7.003039867E-2,9.725860521E0
1.302213230E1,6.464344263E-2,9.744400978E0,-8.439560980E-2,9.744980852E0
1.302710006E1,4.548983276E-2,9.739612579E0,-9.876082093E-2,9.740219516E0
1.303206782E1,3.591302410E-2,9.753977776E0,-9.876082093E-2,9.754543859E0
1.303703558E1,1.675941236E-2,9.768342972E0,-1.131260321E-1,9.769012375E0
1.304200334E1,-2.394201700E-3,9.773131371E0,-1.035492271E-1,9.773680216E0
1.304697110E1,-3.112462163E-2,9.768342972E0,-1.083376259E-1,9.768993305E0
1.305193886E1,-2.633621916E-2,9.773131371E0,-1.131260321E-1,9.773821560E0
1.305690662E1,-4.070143029E-2,9.773131371E0,-1.035492271E-1,9.773764671E0
1.306187438E1,-4.548983276E-2,9.777919769E0,-9.397241473E-2,9.778477139E0
1.306684214E1,-5.506663769E-2,9.773131371E0,-8.918401599E-2,9.773693412E0
1.307180990E1,-6.464344263E-2,9.782708168E0,-7.481880486E-2,9.783207845E0
1.307677767E1,-5.985504389E-2,9.792284966E0,-7.003039867E-2,9.792718301E0
1.308174543E1,-5.506663769E-2,9.792284966E0,-5.087678507E-2,9.792571962E0
1.308671319E1,-6.943184882E-2,9.806650162E0,-3.651157767E-2,9.806963917E0
1.309168095E1,-6.943184882E-2,9.811438560E0,-3.172317147E-2,9.811735513E0
1.309664871E1,-7.422025502E-2,9.821015358E0,-2.693476900E-2,9.821332740E0
1.310161647E1,-6.464344263E-2,9.835380554E0,-7.781155407E-3,9.835596066E0
1.310658423E1,-6.943184882E-2,9.835380554E0,1.795651275E-3,9.835625789E0
1.311155199E1,-7.422025502E-2,9.835380554E0,1.137245819E-2,9.835667167E0
1.311651975E1,-6.943184882E-2,9.849745750E0,2.094926499E-2,9.850012741E0
1.312148751E1,-6.943184882E-2,9.849745750E0,3.052607179E-2,9.850037765E0
1.312645527E1,-8.379705995E-2,9.854534149E0,4.489128292E-2,9.854992667E0
1.313142303E1,-8.858546615E-2,9.868899345E0,5.446808785E-2,9.869447221E0
1.313639079E1,-8.379705995E-2,9.873687744E0,4.967968538E-2,9.874168304E0
1.314135855E1,-8.858546615E-2,9.878476143E0,6.883329898E-2,9.879113134E0
1.314632631E1,-1.125274822E-1,9.883264542E0,5.446808785E-2,9.884055201E0
1.315129407E1,-1.077390760E-1,9.873687744E0,5.446808785E-2,9.874425763E0
1.315626183E1,-1.173158810E-1,9.892841339E0,4.010287672E-2,9.893618196E0
1.316122959E1,-1.221042871E-1,9.902418137E0,3.531447425E-2,9.903233892E0
1.316619735E1,-1.173158810E-1,9.897629738E0,3.531447425E-2,9.898387978E0
1.317116511E1,-1.316810995E-1,9.911994934E0,2.094926499E-2,9.912891725E0
1.317613287E1,-1.364694983E-1,9.902418137E0,1.137245819E-2,9.903364994E0
1.318110063E1,-1.460463107E-1,9.911994934E0,-1.256955881E-2,9.913078790E0
1.318606839E1,-1.412578970E-1,9.926360130E0,-2.214636654E-2,9.927389873E0
1.319103616E1,-1.412578970E-1,9.931148529E0,-2.214636654E-2,9.932177775E0
1.319600392E1,-1.460463107E-1,9.935936928E0,-4.608838260E-2,9.937117102E0
1.320097168E1,-1.508347094E-1,9.926360130E0,-6.045359373E-2,9.927690123E0
1.320593944E1,-1.604115069E-1,9.931148529E0,-8.439560980E-2,9.932802504E0
1.321090720E1,-1.460463107E-1,9.945513725E0,-8.918401599E-2,9.946985803E0
1.321587496E1,-1.364694983E-1,9.945513725E0,-8.918401599E-2,9.946849801E0
1.322084272E1,-1.460463107E-1,9.950302124E0,-1.083376259E-1,9.951963571E0
1.322581048E1,-1.412578970E-1,9.950302124E0,-1.179144308E-1,9.952003314E0
1.323077824E1,-1.173158810E-1,9.950302124E0,-1.179144308E-1,9.951692278E0
1.323574600E1,-1.221042871E-1,9.945513725E0,-1.274912357E-1,9.947080312E0
1.324071376E1,-1.125274822E-1,9.950302124E0,-1.227028370E-1,9.951694870E0
1.324568152E1,-1.077390760E-1,9.931148529E0,-1.227028370E-1,9.932490866E0
1.325064928E1,-8.379705995E-2,9.940725327E0,-1.418564469E-1,9.942090586E0
1.325561704E1,-7.900865376E-2,9.935936928E0,-1.131260321E-1,9.936895013E0
1.326058480E1,-6.464344263E-2,9.940725327E0,-1.227028370E-1,9.941692752E0
1.326555256E1,-5.506663769E-2,9.931148529E0,-1.179144308E-1,9.932001171E0
1.327052032E1,-4.548983276E-2,9.926360130E0,-1.179144308E-1,9.927164680E0
1.327548808E1,-3.112462163E-2,9.926360130E0,-1.035492271E-1,9.926949009E0
1.328045584E1,-2.633621916E-2,9.931148529E0,-9.397241473E-2,9.931628040E0
1.328542360E1,-1.675941236E-2,9.931148529E0,-9.876082093E-2,9.931653724E0
1.329039136E1,-1.675941236E-2,9.940725327E0,-8.439560980E-2,9.941097702E0
1.329535912E1,2.394201700E-3,9.935936928E0,-8.439560980E-2,9.936295637E0
1.330032688E1,2.394201700E-3,9.935936928E0,-8.918401599E-2,9.936337462E0
1.330529464E1,1.197100803E-2,9.935936928E0,-9.397241473E-2,9.936388517E0
1.331026241E1,1.197100803E-2,9.935936928E0,-7.960720360E-2,9.936263042E0
1.331523017E1,2.154781483E-2,9.940725327E0,-7.960720360E-2,9.941067429E0
1.332019793E1,2.154781483E-2,9.940725327E0,-8.918401599E-2,9.941148732E0
1.332516569E1,2.633621916E-2,9.950302124E0,-7.960720360E-2,9.950655419E0
1.333013345E1,2.633621916E-2,9.945513725E0,-8.439560980E-2,9.945906669E0
1.333510121E1,2.633621916E-2,9.950302124E0,-9.397241473E-2,9.950780712E0
1.334006897E1,4.548983276E-2,9.935936928E0,-8.918401599E-2,9.936441302E0
1.334503673E1,3.112462163E-2,9.945513725E0,-1.035492271E-1,9.946101470E0
1.335000449E1,3.112462163E-2,9.945513725E0,-1.083376259E-1,9.946152474E0
1.335497225E1,3.591302410E-2,9.945513725E0,-1.179144308E-1,9.946277536E0
1.335994001E1,4.548983276E-2,9.931148529E0,-1.227028370E-1,9.932010694E0
1.336490777E1,4.070143029E-2,9.935936928E0,-1.179144308E-1,9.936719934E0
1.336987553E1,4.548983276E-2,9.935936928E0,-1.322796494E-1,9.936921549E0
1.337484329E1,4.070143029E-2,9.935936928E0,-1.418564469E-1,9.937032882E0
1.337981105E1,4.548983276E-2,9.921571732E0,-1.418564469E-1,9.922690069E0
1.338477881E1,4.070143029E-2,9.921571732E0,-1.466448605E-1,9.922738883E0
1.338974657E1,4.070143029E-2,9.916783333E0,-1.418564469E-1,9.917881403E0
1.339471433E1,4.070143029E-2,9.926360130E0,-1.466448605E-1,9.927526719E0
1.339968209E1,5.506663769E-2,9.911994934E0,-1.418564469E-1,9.913162924E0
1.340464985E1,5.506663769E-2,9.921571732E0,-1.466448605E-1,9.922808205E0
1.340961761E1,5.027823523E-2,9.916783333E0,-1.514332592E-1,9.918066929E0
1.341458537E1,5.985504389E-2,9.907206535E0,-1.370680481E-1,9.908335461E0
1.341955313E1,4.548983276E-2,9.921571732E0,-1.418564469E-1,9.922690069E0
1.342452089E1,5.506663769E-2,9.916783333E0,-1.322796494E-1,9.917818405E0
1.342948866E1,5.506663769E-2,9.916783333E0,-1.227028370E-1,9.917695296E0
1.343445642E1,5.506663769E-2,9.911994934E0,-1.227028370E-1,9.912907338E0
1.343942418E1,5.027823523E-2,9.921571732E0,-1.227028370E-1,9.922457836E0
1.344439194E1,5.985504389E-2,9.931148529E0,-1.179144308E-1,9.932028874E0
1.344935970E1,5.985504389E-2,9.931148529E0,-1.131260321E-1,9.931973179E0
1.345432746E1,5.985504389E-2,9.935936928E0,-9.876082093E-2,9.936608021E0
1.345929522E1,6.943184882E-2,9.931148529E0,-8.439560980E-2,9.931749821E0
1.346426298E1,6.464344263E-2,9.916783333E0,-8.918401599E-2,9.917395033E0
1.346923074E1,6.464344263E-2,9.911994934E0,-7.960720360E-2,9.912525392E0
1.347419850E1,6.943184882E-2,9.911994934E0,-6.045359373E-2,9.912422458E0
1.347916626E1,6.943184882E-2,9.902418137E0,-6.045359373E-2,9.902846074E0
1.348413402E1,7.422025502E-2,9.907206535E0,-5.087678507E-2,9.907615174E0
1.348910178E1,8.379705995E-2,9.902418137E0,-5.087678507E-2,9.902903380E0
1.349406954E1,9.337386489E-2,9.907206535E0,-4.608838260E-2,9.907753739E0
1.349903730E1,9.337386489E-2,9.897629738E0,-5.087678507E-2,9.898200925E0
1.350400506E1,8.858546615E-2,9.902418137E0,-5.566519126E-2,9.902970814E0
1.350897282E1,1.029506698E-1,9.883264542E0,-5.087678507E-2,9.883931672E0
1.351394058E1,1.029506698E-1,9.864110947E0,-5.087678507E-2,9.864779372E0
1.351890834E1,1.173158810E-1,9.859322548E0,-5.087678507E-2,9.860151752E0
1.352387610E1,1.173158810E-1,9.868899345E0,-5.087678507E-2,9.869727745E0
1.352884386E1,1.268926859E-1,9.859322548E0,-6.524199992E-2,9.860354932E0
1.353381162E1,1.316810995E-1,9.840168953E0,-4.608838260E-2,9.841157913E0
1.353877938E1,1.316810995E-1,9.844957352E0,-4.608838260E-2,9.845945831E0
1.354374714E1,1.412578970E-1,9.830592155E0,-4.608838260E-2,9.831715011E0
1.354871490E1,1.556231081E-1,9.835380554E0,-5.087678507E-2,9.836743244E0
1.355368266E1,1.508347094E-1,9.840168953E0,-5.566519126E-2,9.841482345E0
1.355865043E1,1.651999205E-1,9.835380554E0,-4.608838260E-2,9.836875815E0
1.356361819E1,1.795651317E-1,9.844957352E0,-6.524199992E-2,9.846810926E0
1.356858595E1,1.843535304E-1,9.849745750E0,-6.045359373E-2,9.851656318E0
1.357355371E1,1.843535304E-1,9.835380554E0,-5.087678507E-2,9.837239720E0
1.357852147E1,1.939303428E-1,9.821015358E0,-5.087678507E-2,9.823061645E0
1.358348923E1,1.939303428E-1,9.816226959E0,-4.608838260E-2,9.818250599E0
1.358845699E1,1.987187415E-1,9.816226959E0,-4.129998013E-2,9.818325037E0
1.359342475E1,2.035071403E-1,9.811438560E0,-3.651157767E-2,9.813616809E0
1.359839251E1,2.082955539E-1,9.797073364E0,-2.693476900E-2,9.799324417E0
1.360336027E1,2.226607651E-1,9.811438560E0,-1.256955881E-2,9.813972816E0
1.360832803E1,2.322375625E-1,9.811438560E0,-2.992752008E-3,9.814187173E0
1.361329579E1,2.322375625E-1,9.811438560E0,1.795651275E-3,9.814186881E0
1.361826355E1,2.370259613E-1,9.806650162E0,1.137245819E-2,9.809520785E0
1.362323131E1,2.370259613E-1,9.787496567E0,6.584054790E-3,9.790368415E0
1.362819907E1,2.418143749E-1,9.768342972E0,1.795651275E-3,9.771335724E0
1.363316683E1,2.370259613E-1,9.763554573E0,1.795651275E-3,9.766431407E0
1.363813459E1,2.513911724E-1,9.773131371E0,6.584054790E-3,9.776366281E0
