"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.041891755E1,-3.471592367E-1,9.883264542E0,7.362170517E-2,9.889633850E0
1.042388536E1,-3.088520169E-1,9.888052940E0,8.798690885E-2,9.893266509E0
1.042885317E1,-2.705447972E-1,9.878476143E0,9.277531505E-2,9.882615679E0
1.043382099E1,-2.418143749E-1,9.864110947E0,1.071405262E-1,9.867656158E0
1.043878880E1,-2.082955539E-1,9.854534149E0,1.215057373E-1,9.857484161E0
1.044375661E1,-1.699883193E-1,9.859322548E0,1.262941360E-1,9.861596592E0
1.044872442E1,-1.125274822E-1,9.854534149E0,1.310825497E-1,9.856048314E0
1.045369224E1,-6.943184882E-2,9.835380554E0,1.358709484E-1,9.836564052E0
1.045866005E1,-3.112462163E-2,9.816226959E0,1.502361596E-1,9.817425903E0
1.046362786E1,7.182605099E-3,9.825803757E0,1.693897694E-1,9.827266352E0
1.046859567E1,5.027823523E-2,9.806650162E0,1.741781682E-1,9.808325715E0
1.047356349E1,1.029506698E-1,9.792284966E0,1.837549806E-1,9.794549994E0
1.047853130E1,1.364694983E-1,9.777919769E0,1.981201917E-1,9.780878823E0
1.048349911E1,1.795651317E-1,9.773131371E0,1.981201917E-1,9.776788431E0
1.048846692E1,2.274491638E-1,9.758766174E0,2.172738016E-1,9.763834199E0
1.049343474E1,2.705447972E-1,9.739612579E0,2.220622003E-1,9.745899615E0
1.049840255E1,3.136404157E-1,9.720458984E0,2.220622003E-1,9.728052467E0
1.050337036E1,3.423708379E-1,9.715670586E0,2.316390127E-1,9.724460363E0
1.050833817E1,3.854664862E-1,9.706093788E0,2.412158251E-1,9.716739479E0
1.051330599E1,4.046200812E-1,9.677363396E0,2.555810213E-1,9.689189923E0
1.051827380E1,4.333505034E-1,9.667786598E0,2.555810213E-1,9.680868351E0
1.052324161E1,4.572925270E-1,9.662998199E0,2.603694201E-1,9.677315893E0
1.052820942E1,4.668693244E-1,9.648633003E0,2.651578486E-1,9.663560135E0
1.053317724E1,5.003881454E-1,9.643844604E0,2.795230448E-1,9.660862290E0
1.053814505E1,5.099649429E-1,9.629479408E0,2.747346461E-1,9.646886391E0
1.054311286E1,5.195417404E-1,9.619902611E0,2.699462473E-1,9.637703089E0
1.054808067E1,5.291185975E-1,9.639056206E0,2.795230448E-1,9.657613792E0
1.055304849E1,5.291185975E-1,9.629479408E0,2.795230448E-1,9.648055415E0
1.055801630E1,5.386953950E-1,9.629479408E0,2.795230448E-1,9.648585364E0
1.056298411E1,5.243301988E-1,9.639056206E0,2.795230448E-1,9.657352630E0
1.056795192E1,5.243301988E-1,9.653421402E0,2.747346461E-1,9.671553445E0
1.057291974E1,4.955997467E-1,9.662998199E0,2.747346461E-1,9.679598775E0
1.057788755E1,4.764461517E-1,9.672574997E0,2.795230448E-1,9.688335313E0
1.058285536E1,4.572925270E-1,9.677363396E0,2.699462473E-1,9.691921880E0
1.058782317E1,4.381389022E-1,9.701305389E0,2.651578486E-1,9.714813464E0
1.059279099E1,4.094084799E-1,9.715670586E0,2.555810213E-1,9.727650893E0
1.059775880E1,3.663128614E-1,9.744400978E0,2.507926226E-1,9.754508315E0
1.060272661E1,3.423708379E-1,9.758766174E0,2.460042238E-1,9.767868402E0
1.060769442E1,2.992752194E-1,9.768342972E0,2.364274114E-1,9.775785799E0
1.061266224E1,2.609679997E-1,9.792284966E0,2.316390127E-1,9.798500180E0
1.061763005E1,2.274491638E-1,9.821015358E0,2.172738016E-1,9.826051277E0
1.062259786E1,1.891419291E-1,9.830592155E0,2.124854028E-1,9.834707258E0
1.062756567E1,1.460463107E-1,9.854534149E0,1.981201917E-1,9.857607440E0
1.063253349E1,1.029506698E-1,9.864110947E0,1.885433793E-1,9.866449828E0
1.063750130E1,5.985504389E-2,9.883264542E0,1.789665818E-1,9.885065992E0
1.064246911E1,7.182605099E-3,9.897629738E0,1.646013707E-1,9.899000941E0
1.064743687E1,-3.112462163E-2,9.916783333E0,1.454477459E-1,9.917898742E0
1.065240463E1,-5.985504389E-2,9.931148529E0,1.406593472E-1,9.932324944E0
1.065737239E1,-1.029506698E-1,9.935936928E0,1.310825497E-1,9.937334859E0
1.066234015E1,-1.604115069E-1,9.945513725E0,1.215057373E-1,9.947549384E0
1.066730791E1,-1.843535304E-1,9.955090523E0,1.023521200E-1,9.957323410E0
1.067227567E1,-2.178723514E-1,9.964667320E0,1.119289324E-1,9.967677325E0
1.067724344E1,-2.418143749E-1,9.969455719E0,8.798690885E-2,9.972776104E0
1.068221120E1,-2.896983922E-1,9.974244118E0,7.362170517E-2,9.978721914E0
1.068717896E1,-3.088520169E-1,9.983820915E0,8.798690885E-2,9.988984500E0
1.069214672E1,-3.280056417E-1,9.983820915E0,7.841010392E-2,9.989515299E0
1.069711448E1,-3.567360640E-1,9.988609314E0,6.404489279E-2,9.995182759E0
1.070208224E1,-3.663128614E-1,9.998186111E0,5.446808785E-2,1.000504260E1
1.070705000E1,-3.902548850E-1,9.993397713E0,5.925649032E-2,1.000119033E1
1.071201776E1,-3.758896589E-1,9.993397713E0,5.446808785E-2,1.000061286E1
1.071698552E1,-3.998316824E-1,9.993397713E0,5.925649032E-2,1.000156860E1
1.072195328E1,-3.950432837E-1,9.998186111E0,5.446808785E-2,1.000613569E1
1.072692104E1,-3.950432837E-1,9.993397713E0,6.404489279E-2,1.000140784E1
1.073188880E1,-3.806780577E-1,9.983820915E0,5.446808785E-2,9.991224281E0
1.073685656E1,-3.806780577E-1,9.998186111E0,6.404489279E-2,1.000563556E1
1.074182432E1,-3.615244627E-1,9.993397713E0,5.925649032E-2,1.000011046E1
1.074679208E1,-3.471592367E-1,9.988609314E0,6.883329898E-2,9.994877367E0
1.075175984E1,-3.232172430E-1,9.993397713E0,6.404489279E-2,9.998828380E0
1.075672760E1,-2.992752194E-1,9.974244118E0,8.798690885E-2,9.979120857E0
1.076169536E1,-2.705447972E-1,9.969455719E0,8.798690885E-2,9.973514101E0
1.076666312E1,-2.513911724E-1,9.964667320E0,1.023521200E-1,9.968363370E0
1.077163088E1,-2.035071403E-1,9.955090523E0,1.071405262E-1,9.957746812E0
1.077659870E1,-1.795651317E-1,9.959878922E0,1.119289324E-1,9.962126272E0
1.078156651E1,-1.268926859E-1,9.945513725E0,1.262941360E-1,9.947124973E0
1.078653432E1,-9.337386489E-2,9.935936928E0,1.358709484E-1,9.937304576E0
1.079150213E1,-5.027823523E-2,9.916783333E0,1.406593472E-1,9.917908279E0
1.079646994E1,-7.182605099E-3,9.916783333E0,1.550245583E-1,9.917997574E0
1.080143776E1,4.548983276E-2,9.902418137E0,1.693897694E-1,9.903971283E0
1.080640557E1,9.337386489E-2,9.888052940E0,1.741781682E-1,9.890027688E0
1.081137338E1,1.268926859E-1,9.878476143E0,1.885433793E-1,9.881090085E0
1.081634120E1,1.747767180E-1,9.873687744E0,1.981201917E-1,9.877221683E0
1.082130901E1,2.226607651E-1,9.849745750E0,2.076970041E-1,9.854451137E0
1.082627682E1,2.657563984E-1,9.835380554E0,2.124854028E-1,9.841264510E0
1.083124463E1,2.944868207E-1,9.821015358E0,2.220622003E-1,9.827938582E0
1.083621245E1,3.423708379E-1,9.801861763E0,2.412158251E-1,9.810805109E0
1.084118026E1,3.854664862E-1,9.782708168E0,2.316390127E-1,9.793039372E0
1.084614807E1,4.189853072E-1,9.763554573E0,2.412158251E-1,9.775516951E0
1.085111588E1,4.620809257E-1,9.749189377E0,2.507926226E-1,9.763355429E0
1.085608370E1,4.812345505E-1,9.739612579E0,2.603694201E-1,9.754969612E0
1.086105151E1,5.003881454E-1,9.715670586E0,2.747346461E-1,9.732426334E0
1.086601932E1,5.339069963E-1,9.706093788E0,2.699462473E-1,9.724514604E0
1.087098713E1,5.578489900E-1,9.696516991E0,2.603694201E-1,9.716039804E0
1.087595494E1,5.674257874E-1,9.696516991E0,2.747346461E-1,9.716989909E0
1.088092276E1,5.722141862E-1,9.682151794E0,2.699462473E-1,9.702801834E0
1.088589057E1,5.865794420E-1,9.672574997E0,2.890998423E-1,9.694656324E0
1.089085838E1,5.865794420E-1,9.653421402E0,2.699462473E-1,9.674993084E0
1.089582620E1,6.009446383E-1,9.662998199E0,2.843114436E-1,9.685840266E0
1.090079401E1,6.009446383E-1,9.662998199E0,2.699462473E-1,9.685429244E0
1.090576182E1,5.865794420E-1,9.672574997E0,2.699462473E-1,9.694104058E0
1.091072963E1,5.674257874E-1,9.672574997E0,2.699462473E-1,9.692963947E0
1.091569745E1,5.386953950E-1,9.682151794E0,2.651578486E-1,9.700750733E0
1.092066526E1,5.339069963E-1,9.686940193E0,2.603694201E-1,9.705135714E0
1.092563307E1,5.195417404E-1,9.706093788E0,2.603694201E-1,9.723475329E0
1.093060088E1,4.812345505E-1,9.720458984E0,2.507926226E-1,9.735594820E0
1.093556870E1,4.525041282E-1,9.730035782E0,2.507926226E-1,9.743780234E0
1.094053651E1,4.237737060E-1,9.758766174E0,2.316390127E-1,9.770709188E0
1.094550432E1,3.854664862E-1,9.763554573E0,2.268506140E-1,9.773793711E0
1.095047213E1,3.567360640E-1,9.782708168E0,2.220622003E-1,9.791728721E0
1.095543994E1,3.088520169E-1,9.816226959E0,2.172738016E-1,9.823487629E0
1.096040776E1,2.705447972E-1,9.821015358E0,2.124854028E-1,9.827038577E0
1.096537557E1,2.226607651E-1,9.835380554E0,1.933317930E-1,9.839800082E0
1.097034338E1,1.987187415E-1,9.859322548E0,2.029085904E-1,9.863412297E0
1.097531120E1,1.460463107E-1,9.864110947E0,1.837549806E-1,9.866903272E0
1.098027901E1,1.029506698E-1,9.888052940E0,1.789665818E-1,9.890208230E0
1.098524682E1,6.943184882E-2,9.888052940E0,1.741781682E-1,9.889830624E0
1.099021463E1,2.633621916E-2,9.897629738E0,1.598129570E-1,9.898954905E0
1.099518245E1,-2.633621916E-2,9.902418137E0,1.646013707E-1,9.903821089E0
1.100015026E1,-6.943184882E-2,9.921571732E0,1.406593472E-1,9.922811671E0
1.100511807E1,-9.816227108E-2,9.921571732E0,1.358709484E-1,9.922987573E0
1.101008588E1,-1.364694983E-1,9.916783333E0,1.310825497E-1,9.918588520E0
1.101505370E1,-1.747767180E-1,9.935936928E0,1.358709484E-1,9.938402812E0
1.102002151E1,-1.939303428E-1,9.931148529E0,1.215057373E-1,9.933784965E0
1.102498932E1,-2.178723514E-1,9.926360130E0,1.119289324E-1,9.929381747E0
1.102995713E1,-2.561795712E-1,9.931148529E0,1.215057373E-1,9.935195153E0
1.103492494E1,-2.753331959E-1,9.931148529E0,1.023521200E-1,9.935491706E0
1.103989276E1,-2.896983922E-1,9.935936928E0,1.023521200E-1,9.940686282E0
1.104486057E1,-3.088520169E-1,9.931148529E0,9.756372124E-2,9.936428903E0
1.104982838E1,-3.280056417E-1,9.931148529E0,1.071405262E-1,9.937141334E0
1.105479620E1,-3.232172430E-1,9.931148529E0,1.023521200E-1,9.936933956E0
1.105976401E1,-3.280056417E-1,9.926360130E0,9.277531505E-2,9.932211254E0
1.106473182E1,-3.375824392E-1,9.931148529E0,9.756372124E-2,9.937363417E0
1.106969963E1,-3.232172430E-1,9.921571732E0,1.023521200E-1,9.927362740E0
1.107466745E1,-3.136404157E-1,9.921571732E0,9.756372124E-2,9.927007334E0
1.107963526E1,-3.136404157E-1,9.911994934E0,1.071405262E-1,9.917534622E0
1.108460307E1,-2.849099934E-1,9.911994934E0,1.071405262E-1,9.916667604E0
1.108957088E1,-2.753331959E-1,9.911994934E0,1.023521200E-1,9.916346500E0
1.109453870E1,-2.513911724E-1,9.902418137E0,1.119289324E-1,9.906240990E0
1.109950651E1,-2.178723514E-1,9.897629738E0,1.119289324E-1,9.900660123E0
1.110447432E1,-1.939303428E-1,9.892841339E0,1.215057373E-1,9.895487981E0
1.110944213E1,-1.651999205E-1,9.878476143E0,1.358709484E-1,9.880791610E0
1.111440994E1,-1.268926859E-1,9.864110947E0,1.358709484E-1,9.865862731E0
1.111937776E1,-9.337386489E-2,9.864110947E0,1.406593472E-1,9.865555661E0
1.112434557E1,-5.985504389E-2,9.840168953E0,1.454477459E-1,9.841425847E0
1.112931338E1,-1.197100803E-2,9.830592155E0,1.550245583E-1,9.831821705E0
1.113428120E1,3.112462163E-2,9.816226959E0,1.598129570E-1,9.817577127E0
1.113924901E1,7.422025502E-2,9.816226959E0,1.741781682E-1,9.818052678E0
1.114421682E1,1.268926859E-1,9.782708168E0,1.693897694E-1,9.784997381E0
1.114918463E1,1.651999205E-1,9.768342972E0,1.837549806E-1,9.771467716E0
1.115415245E1,1.987187415E-1,9.758766174E0,1.981201917E-1,9.762799701E0
1.115912026E1,2.418143749E-1,9.753977776E0,1.981201917E-1,9.758986026E0
1.116408807E1,2.944868207E-1,9.715670586E0,1.981201917E-1,9.722151461E0
1.116905588E1,3.327940404E-1,9.715670586E0,1.981201917E-1,9.723387188E0
1.117402370E1,3.806780577E-1,9.696516991E0,1.981201917E-1,9.706008919E0
1.117899151E1,4.094084799E-1,9.667786598E0,2.124854028E-1,9.678784173E0
1.118395932E1,4.477157295E-1,9.667786598E0,2.124854028E-1,9.680480212E0
1.118892713E1,4.668693244E-1,9.643844604E0,2.124854028E-1,9.657476677E0
1.119389494E1,5.051765442E-1,9.634267807E0,2.124854028E-1,9.649842981E0
1.119886276E1,5.434837937E-1,9.610325813E0,2.268506140E-1,9.628353861E0
1.120383057E1,5.626373887E-1,9.610325813E0,2.268506140E-1,9.629453996E0
1.120879838E1,5.770025849E-1,9.586383820E0,2.172738016E-1,9.606190432E0
1.121376620E1,6.009446383E-1,9.572018623E0,2.220622003E-1,9.593434557E0
1.121873401E1,6.057330370E-1,9.562441826E0,2.220622003E-1,9.584180602E0
1.122370182E1,6.153098345E-1,9.552865028E0,2.124854028E-1,9.575018877E0
1.122866963E1,6.296750307E-1,9.543288231E0,2.220622003E-1,9.566616566E0
1.123363745E1,6.392518282E-1,9.533711433E0,2.220622003E-1,9.557698898E0
1.123860526E1,6.248866320E-1,9.543288231E0,2.220622003E-1,9.566302587E0
1.124357307E1,6.344634295E-1,9.543288231E0,2.268506140E-1,9.567045275E0
1.124854088E1,6.105214357E-1,9.543288231E0,2.268506140E-1,9.565487331E0
1.125350870E1,6.105214357E-1,9.548076630E0,2.220622003E-1,9.570152317E0
1.125847651E1,5.913678408E-1,9.562441826E0,2.172738016E-1,9.583173665E0
1.126344432E1,5.674257874E-1,9.567230225E0,2.124854028E-1,9.586397459E0
1.126841213E1,5.434837937E-1,9.576807022E0,2.029085904E-1,9.594361848E0
1.127337994E1,5.147533417E-1,9.600749016E0,2.029085904E-1,9.616679498E0
1.127834776E1,4.812345505E-1,9.610325813E0,1.981201917E-1,9.624406503E0
1.128331557E1,4.572925270E-1,9.634267807E0,1.837549806E-1,9.646864699E0
1.128828338E1,4.141969085E-1,9.634267807E0,1.933317930E-1,9.645105103E0
1.129325120E1,3.806780577E-1,9.658209801E0,1.933317930E-1,9.667642397E0
1.129821901E1,3.471592367E-1,9.672574997E0,1.885433793E-1,9.680639194E0
1.130318682E1,3.040636182E-1,9.701305389E0,1.789665818E-1,9.707719093E0
1.130815463E1,2.705447972E-1,9.720458984E0,1.789665818E-1,9.725869956E0
1.131312245E1,2.082955539E-1,9.739612579E0,1.693897694E-1,9.743312226E0
1.131809026E1,1.699883193E-1,9.753977776E0,1.741781682E-1,9.757013709E0
1.132305807E1,1.221042871E-1,9.773131371E0,1.741781682E-1,9.775445989E0
1.132802588E1,9.337386489E-2,9.782708168E0,1.693897694E-1,9.784620109E0
1.133299370E1,4.070143029E-2,9.787496567E0,1.550245583E-1,9.788808828E0
1.133796151E1,2.394201700E-3,9.797073364E0,1.502361596E-1,9.798225510E0
1.134292932E1,-3.591302410E-2,9.811438560E0,1.550245583E-1,9.812728927E0
1.134789713E1,-7.422025502E-2,9.825803757E0,1.502361596E-1,9.827232521E0
1.135286494E1,-1.173158810E-1,9.830592155E0,1.454477459E-1,9.832367985E0
1.135783276E1,-1.460463107E-1,9.830592155E0,1.454477459E-1,9.832752753E0
1.136280057E1,-1.747767180E-1,9.830592155E0,1.406593472E-1,9.833151788E0
1.136776838E1,-2.035071403E-1,9.835380554E0,1.358709484E-1,9.838423996E0
1.137273620E1,-2.370259613E-1,9.840168953E0,1.454477459E-1,9.844097794E0
1.137770401E1,-2.609679997E-1,9.849745750E0,1.358709484E-1,9.854139057E0
1.138267182E1,-2.705447972E-1,9.849745750E0,1.454477459E-1,9.854534027E0
1.138763963E1,-2.849099934E-1,9.864110947E0,1.358709484E-1,9.869160014E0
1.139260745E1,-2.992752194E-1,9.854534149E0,1.310825497E-1,9.859948863E0
1.139757526E1,-3.136404157E-1,9.864110947E0,1.215057373E-1,9.869843906E0
1.140254307E1,-3.136404157E-1,9.859322548E0,1.406593472E-1,9.865312791E0
1.140751088E1,-3.088520169E-1,9.878476143E0,1.358709484E-1,9.884237016E0
1.141247870E1,-3.088520169E-1,9.868899345E0,1.310825497E-1,9.874601080E0
1.141744651E1,-2.944868207E-1,9.864110947E0,1.358709484E-1,9.869441128E0
1.142241432E1,-2.801215947E-1,9.873687744E0,1.310825497E-1,9.878530276E0
1.142738213E1,-2.753331959E-1,9.868899345E0,1.262941360E-1,9.873547127E0
1.143234994E1,-2.561795712E-1,9.878476143E0,1.358709484E-1,9.882731393E0
1.143731776E1,-2.418143749E-1,9.864110947E0,1.406593472E-1,9.868077017E0
1.144228557E1,-2.130839527E-1,9.864110947E0,1.358709484E-1,9.867347691E0
1.144725338E1,-1.891419291E-1,9.859322548E0,1.310825497E-1,9.862007828E0
1.145222120E1,-1.604115069E-1,9.868899345E0,1.358709484E-1,9.871138083E0
1.145718901E1,-1.221042871E-1,9.844957352E0,1.502361596E-1,9.846860699E0
1.146215682E1,-7.900865376E-2,9.854534149E0,1.406593472E-1,9.855854642E0
1.146712463E1,-4.548983276E-2,9.840168953E0,1.454477459E-1,9.841348962E0
1.147209245E1,-1.197100803E-2,9.825803757E0,1.454477459E-1,9.826887494E0
1.147706026E1,2.633621916E-2,9.825803757E0,1.502361596E-1,9.826987533E0
1.148202807E1,6.943184882E-2,9.806650162E0,1.550245583E-1,9.808121165E0
1.148699588E1,1.173158810E-1,9.801861763E0,1.502361596E-1,9.803715007E0
1.149196370E1,1.604115069E-1,9.787496567E0,1.502361596E-1,9.789963830E0
1.149693151E1,2.082955539E-1,9.782708168E0,1.598129570E-1,9.786230445E0
1.150189932E1,2.466027737E-1,9.763554573E0,1.598129570E-1,9.767975789E0
1.150686713E1,2.849099934E-1,9.744400978E0,1.550245583E-1,9.749797779E0
1.151183494E1,3.232172430E-1,9.734824181E0,1.598129570E-1,9.741499443E0
1.151680276E1,3.663128614E-1,9.730035782E0,1.693897694E-1,9.738402042E0
1.152177057E1,3.998316824E-1,9.701305389E0,1.598129570E-1,9.710856389E0
1.152673838E1,4.381389022E-1,9.706093788E0,1.598129570E-1,9.717291933E0
1.153170620E1,4.716577232E-1,9.682151794E0,1.598129570E-1,9.694950467E0
1.153667401E1,5.099649429E-1,9.682151794E0,1.502361596E-1,9.696736488E0
1.154164182E1,5.195417404E-1,9.658209801E0,1.550245583E-1,9.673415777E0
1.154660963E1,5.530605912E-1,9.653421402E0,1.502361596E-1,9.670418382E0
1.155157745E1,5.722141862E-1,9.648633003E0,1.550245583E-1,9.666828876E0
1.155654526E1,5.817909837E-1,9.634267807E0,1.502361596E-1,9.652987508E0
1.156151307E1,6.057330370E-1,9.639056206E0,1.502361596E-1,9.659238477E0
1.156648088E1,6.009446383E-1,9.619902611E0,1.502361596E-1,9.639825289E0
1.157144870E1,6.009446383E-1,9.615114212E0,1.550245583E-1,9.635122645E0
1.157641651E1,6.105214357E-1,9.619902611E0,1.502361596E-1,9.640427043E0
1.158138432E1,6.057330370E-1,9.619902611E0,1.502361596E-1,9.640124981E0
1.158635213E1,6.057330370E-1,9.615114212E0,1.502361596E-1,9.635346632E0
1.159131994E1,5.865794420E-1,9.624691010E0,1.454477459E-1,9.643645966E0
1.159628776E1,5.817909837E-1,9.634267807E0,1.454477459E-1,9.652914170E0
1.160125557E1,5.578489900E-1,9.643844604E0,1.502361596E-1,9.661133741E0
1.160622338E1,5.434837937E-1,9.653421402E0,1.502361596E-1,9.669875403E0
1.161119120E1,5.099649429E-1,9.667786598E0,1.502361596E-1,9.682392930E0
1.161615901E1,4.908113480E-1,9.682151794E0,1.502361596E-1,9.695748040E0
1.162112682E1,4.572925270E-1,9.701305389E0,1.502361596E-1,9.713239090E0
1.162609463E1,4.333505034E-1,9.730035782E0,1.454477459E-1,9.740767117E0
1.163106245E1,3.950432837E-1,9.744400978E0,1.454477459E-1,9.753489871E0
1.163603026E1,3.423708379E-1,9.763554573E0,1.406593472E-1,9.770568087E0
1.164099807E1,3.088520169E-1,9.787496567E0,1.406593472E-1,9.793378562E0
1.164596588E1,2.657563984E-1,9.801861763E0,1.502361596E-1,9.806614675E0
1.165093370E1,2.226607651E-1,9.816226959E0,1.406593472E-1,9.819759395E0
1.165590151E1,1.891419291E-1,9.840168953E0,1.406593472E-1,9.842991656E0
1.166086932E1,1.316810995E-1,9.859322548E0,1.502361596E-1,9.861346354E0
1.166583713E1,9.337386489E-2,9.873687744E0,1.502361596E-1,9.875272110E0
1.167080494E1,4.548983276E-2,9.892841339E0,1.406593472E-1,9.893945833E0
1.167577276E1,-2.394201700E-3,9.897629738E0,1.406593472E-1,9.898629461E0
1.168074057E1,-4.548983276E-2,9.916783333E0,1.502361596E-1,9.918025605E0
1.168570838E1,-6.943184882E-2,9.931148529E0,1.502361596E-1,9.932527513E0
1.169067620E1,-1.173158810E-1,9.940725327E0,1.406593472E-1,9.942412589E0
1.169564401E1,-1.651999205E-1,9.940725327E0,1.454477459E-1,9.943161775E0
1.170061182E1,-1.939303428E-1,9.950302124E0,1.550245583E-1,9.953399115E0
1.170557963E1,-2.274491638E-1,9.955090523E0,1.454477459E-1,9.958750699E0
1.171054745E1,-2.561795712E-1,9.974244118E0,1.502361596E-1,9.978664470E0
1.171551526E1,-2.753331959E-1,9.969455719E0,1.454477459E-1,9.974317558E0
1.172048307E1,-3.088520169E-1,9.974244118E0,1.550245583E-1,9.980228850E0
1.172545088E1,-3.232172430E-1,9.974244118E0,1.454477459E-1,9.980539572E0
1.173041870E1,-3.423708379E-1,9.979032516E0,1.646013707E-1,9.986260630E0
1.173538651E1,-3.423708379E-1,9.983820915E0,1.502361596E-1,9.990819224E0
1.174035432E1,-3.471592367E-1,9.998186111E0,1.550245583E-1,1.000541242E1
1.174532213E1,-3.663128614E-1,9.988609314E0,1.454477459E-1,9.996382155E0
1.175028994E1,-3.663128614E-1,9.988609314E0,1.502361596E-1,9.996452973E0
1.175525776E1,-3.663128614E-1,9.988609314E0,1.550245583E-1,9.996526084E0
1.176022557E1,-3.567360640E-1,9.998186111E0,1.502361596E-1,1.000567624E1
1.176519338E1,-3.375824392E-1,1.000297451E1,1.454477459E-1,1.000972607E1
1.177016120E1,-3.375824392E-1,9.993397713E0,1.454477459E-1,1.000015574E1
1.177512901E1,-3.136404157E-1,9.998186111E0,1.406593472E-1,1.000409321E1
1.178009682E1,-2.992752194E-1,9.993397713E0,1.502361596E-1,9.999006671E0
1.178506463E1,-2.609679997E-1,9.998186111E0,1.550245583E-1,1.000279273E1
1.179003245E1,-2.370259613E-1,9.988609314E0,1.454477459E-1,9.992479791E0
1.179500026E1,-2.082955539E-1,9.974244118E0,1.502361596E-1,9.977549983E0
1.179996807E1,-1.747767180E-1,9.979032516E0,1.454477459E-1,9.981622709E0
1.180493588E1,-1.364694983E-1,9.959878922E0,1.502361596E-1,9.961946745E0
1.180990370E1,-1.077390760E-1,9.964667320E0,1.502361596E-1,9.966382163E0
1.181487151E1,-7.422025502E-2,9.950302124E0,1.502361596E-1,9.951713014E0
1.181983932E1,-2.633621916E-2,9.935936928E0,1.502361596E-1,9.937107584E0
1.182480713E1,2.633621916E-2,9.935936928E0,1.598129570E-1,9.937256986E0
1.182977494E1,5.027823523E-2,9.916783333E0,1.502361596E-1,9.918048723E0
1.183474276E1,9.816227108E-2,9.907206535E0,1.502361596E-1,9.908831822E0
1.183971057E1,1.460463107E-1,9.888052940E0,1.550245583E-1,9.890346460E0
1.184467838E1,1.843535304E-1,9.868899345E0,1.502361596E-1,9.871764352E0
1.184964620E1,2.178723514E-1,9.859322548E0,1.550245583E-1,9.862947941E0
1.185461401E1,2.657563984E-1,9.835380554E0,1.502361596E-1,9.840117276E0
1.185958182E1,3.136404157E-1,9.825803757E0,1.550245583E-1,9.832030431E0
1.186454963E1,3.375824392E-1,9.801861763E0,1.454477459E-1,9.808751754E0
1.186951745E1,3.758896589E-1,9.787496567E0,1.550245583E-1,9.795938684E0
1.187448526E1,3.902548850E-1,9.777919769E0,1.502361596E-1,9.786857759E0
